,EmployeeID,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,Education_1,Education_2,Education_3,Education_4,Education_5,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Unnamed: 0,Age,DistanceFromHome,JobLevel,MonthlyIncome,NumCompaniesWorked,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,retirado,SalaryHike
826,827,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,826,34,2,2,28180,1.0,1,10.0,2,10,8,6,4.0,3.0,3.0,3,3,0,0.13
827,828,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,827,31,29,2,25150,1.0,0,7.0,3,7,7,7,4.0,3.0,1.0,2,3,1,0.14
828,829,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,828,50,6,1,23420,1.0,1,32.0,2,32,13,9,3.0,4.0,3.0,2,3,0,0.12
829,830,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,829,34,25,1,41940,0.0,2,12.0,3,11,5,7,2.0,3.0,3.0,3,3,0,0.17
830,831,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,830,42,1,1,106850,4.0,3,4.0,2,1,0,0,3.0,2.0,3.0,3,3,0,0.11
831,832,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,831,37,2,1,20220,1.0,0,10.0,1,10,3,7,1.0,4.0,3.0,3,3,0,0.12
832,833,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,832,29,1,1,23140,3.0,0,9.0,5,7,0,7,3.0,1.0,3.0,4,3,0,0.13
833,834,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,833,33,1,1,42560,1.0,3,5.0,1,5,0,2,4.0,2.0,3.0,3,3,0,0.13
834,835,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,834,45,3,3,35800,4.0,1,8.0,1,5,0,3,4.0,4.0,3.0,2,4,0,0.2
835,836,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,835,42,1,2,31620,2.0,2,24.0,1,20,13,9,4.0,4.0,1.0,3,3,0,0.17
836,837,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,836,40,10,1,65240,0.0,1,9.0,2,8,7,1,1.0,1.0,4.0,4,3,0,0.13
837,838,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,837,33,9,2,28990,1.0,0,15.0,3,15,5,7,2.0,3.0,3.0,2,3,0,0.17
838,839,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,838,40,5,1,52310,1.0,2,21.0,4,21,7,7,3.0,4.0,3.0,3,3,0,0.12
839,840,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,839,24,10,1,23560,0.0,0,2.0,5,1,0,0,3.0,1.0,3.0,3,3,0,0.13
840,841,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,840,40,7,1,28000,3.0,2,8.0,0,2,2,2,4.0,4.0,3.0,2,3,0,0.12
841,842,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,841,45,4,3,118360,1.0,0,10.0,2,10,7,7,1.0,2.0,3.0,4,4,0,0.22
842,843,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,842,35,10,1,109030,0.0,0,6.0,3,5,4,2,2.0,3.0,3.0,4,3,0,0.11
843,844,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,843,32,22,1,29730,3.0,0,12.0,0,7,2,5,4.0,2.0,3.0,4,4,0,0.22
844,845,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,844,36,9,4,142750,3.0,1,7.0,5,3,1,2,3.0,4.0,2.0,2,3,0,0.18
845,846,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,845,48,12,1,55620,8.0,1,18.0,2,8,7,7,3.0,3.0,3.0,3,3,0,0.13
846,847,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,846,29,23,2,45370,6.0,1,5.0,5,1,0,0,2.72,3.0,2.0,4,3,0,0.18
847,848,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,847,33,9,1,76420,2.0,1,8.0,2,2,2,2,1.0,1.0,1.0,2,4,0,0.2
848,849,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,848,30,1,3,179240,1.0,2,10.0,2,10,6,7,2.0,1.0,3.0,3,3,1,0.13
849,850,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,849,38,9,1,52040,3.0,1,10.0,2,6,1,2,3.0,3.0,3.0,3,3,0,0.13
850,851,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,850,35,7,1,22770,1.0,1,3.0,2,3,1,2,4.0,1.0,3.0,3,3,0,0.12
851,852,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,851,30,14,5,27950,3.0,0,9.0,4,4,1,3,3.0,2.0,3.0,3,3,0,0.13
852,853,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,852,35,2,1,25320,1.0,0,1.0,2,1,0,0,1.0,1.0,3.0,1,3,1,0.13
853,854,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,853,53,19,2,25590,0.0,0,34.0,2,33,1,9,3.0,4.0,3.0,3,4,1,0.25
854,855,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,854,38,2,3,49080,4.0,1,7.0,3,5,1,4,3.0,2.0,3.0,2,3,1,0.19
855,856,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,855,32,10,5,23800,4.0,0,9.0,5,6,1,2,4.0,1.0,2.0,3,3,0,0.13
856,857,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,856,48,2,1,47650,8.0,1,10.0,4,8,7,6,3.0,1.0,2.0,3,3,0,0.12
857,858,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,857,34,3,2,20440,1.0,0,1.0,2,1,0,0,1.0,4.0,1.0,3,3,0,0.11
858,859,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,858,55,11,1,26930,1.0,0,36.0,6,36,2,13,3.0,4.0,3.0,2,3,0,0.18
859,860,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,859,34,2,2,65860,9.0,1,9.0,3,2,2,1,2.0,2.73,2.0,3,3,0,0.18
860,861,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,860,26,4,1,32940,1.0,0,1.0,6,1,0,0,1.0,4.0,3.0,3,3,0,0.11
861,862,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,861,38,14,1,41710,0.0,0,10.0,4,9,7,7,3.0,2.0,2.76,4,4,0,0.23
862,863,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,862,38,2,1,27780,2.0,0,8.0,5,3,1,2,2.0,2.0,4.0,2,3,0,0.13
863,864,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,863,36,1,1,23770,6.0,2,15.0,3,1,0,0,2.0,3.0,3.0,3,3,0,0.13
864,865,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,864,29,10,1,24040,1.0,0,10.0,3,10,1,5,2.0,1.0,3.0,2,3,0,0.17
865,866,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,865,35,12,2,23180,3.0,0,10.0,4,5,0,4,1.0,3.0,3.0,4,3,0,0.19
866,867,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,866,39,2,1,20080,2.0,0,11.0,3,7,7,6,4.0,3.0,3.0,3,3,0,0.12
867,868,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,867,29,5,1,62440,1.0,0,6.0,3,6,1,3,1.0,4.0,4.0,3,4,0,0.22
868,869,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,868,50,4,1,27990,4.0,1,27.0,0,1,0,0,3.0,3.0,3.0,1,3,0,0.12
869,870,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,869,23,7,3,105520,2.0,0,4.0,2,2,2,2,4.0,3.0,3.0,3,3,0,0.11
870,871,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,870,36,21,2,23290,3.0,0,9.0,2,3,0,2,1.0,1.0,3.0,3,3,0,0.15
871,872,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,871,42,8,5,40140,8.0,1,24.0,3,1,0,1,4.0,4.0,3.0,3,3,0,0.13
872,873,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,872,35,4,2,74030,1.0,1,10.0,4,10,6,8,2.0,3.0,2.0,3,3,0,0.12
873,874,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,873,34,25,1,22590,1.0,0,8.0,2,8,7,7,4.0,3.0,2.0,3,3,0,0.14
874,875,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,874,40,1,2,69320,1.0,0,5.0,5,5,1,2,4.0,1.0,3.0,3,3,0,0.13
875,876,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,875,43,1,1,46780,5.0,1,8.0,0,6,0,2,4.0,2.0,3.0,4,4,0,0.25
876,877,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,876,35,6,3,135820,1.0,1,1.0,3,1,0,1,3.0,4.0,2.0,2,3,0,0.17
877,878,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,877,46,12,1,23320,1.0,0,27.0,2,26,0,12,4.0,1.0,1.0,3,3,0,0.11
878,879,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,878,28,1,2,24130,1.0,1,1.0,2,1,0,0,3.0,2.0,3.0,3,3,1,0.16
879,880,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,879,22,17,3,97050,1.0,2,4.0,3,4,1,3,2.0,3.0,2.0,2,3,0,0.18
880,881,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,880,50,3,2,42940,2.0,0,32.0,2,30,12,13,2.0,3.0,3.0,2,4,0,0.2
881,882,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,881,32,3,3,47210,3.0,1,6.0,3,3,0,2,2.0,4.0,3.0,3,3,0,0.14
882,883,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,882,44,10,3,25190,0.0,2,23.0,2,22,1,10,2.0,4.0,2.0,3,4,0,0.21
883,884,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,883,30,4,1,21210,1.0,1,6.0,2,6,1,1,2.0,2.0,2.0,3,3,0,0.13
884,885,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,884,45,29,2,29730,1.0,0,10.0,2,10,1,4,3.0,1.0,3.0,3,3,0,0.12
885,886,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,885,45,2,2,58550,1.0,1,10.0,3,10,4,5,1.0,1.0,3.0,2,3,0,0.14
886,887,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,886,31,7,2,36170,7.0,1,10.0,5,5,0,3,4.0,1.0,3.0,3,4,0,0.21
887,888,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,887,36,18,2,67250,9.0,1,7.0,3,3,1,1,3.0,3.0,3.0,3,3,0,0.17
888,889,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,888,34,28,5,103250,1.0,1,9.0,3,9,7,2,3.0,4.0,3.0,2,3,0,0.11
889,890,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,889,49,1,3,69490,1.0,1,10.0,2,9,1,4,3.0,1.0,2.0,3,3,0,0.14
890,891,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,890,39,6,3,106090,2.0,1,10.0,2,7,7,7,2.0,1.0,3.0,3,3,0,0.17
891,892,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,891,27,2,4,44470,1.0,0,7.0,4,7,0,7,4.0,1.0,3.0,3,3,0,0.13
892,893,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,892,35,2,2,21570,1.0,0,16.0,1,16,1,10,2.0,1.0,3.0,2,4,0,0.25
893,894,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,893,28,23,3,46010,0.0,2,6.0,2,5,0,0,2.0,1.0,2.0,3,3,0,0.15
894,895,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,894,21,3,1,170990,1.0,1,3.0,2,2,2,2,3.0,4.0,3.0,3,3,0,0.14
895,896,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,895,18,3,1,24790,1.0,1,0.0,2,0,0,0,2.0,4.0,4.0,2,3,1,0.12
896,897,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,896,47,25,2,148520,3.0,3,27.0,3,5,1,0,4.0,3.0,3.0,2,3,0,0.19
897,898,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,897,39,2,1,72640,0.0,0,11.0,5,10,0,7,3.0,3.0,3.0,3,3,0,0.17
898,899,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,898,40,22,1,56660,1.0,1,18.0,2,18,14,12,1.0,3.0,3.0,3,3,0,0.14
899,900,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,899,35,29,2,78230,1.0,1,15.0,3,14,2,9,3.0,3.0,3.0,3,3,0,0.13
900,901,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,900,37,29,1,78800,3.0,1,9.0,2,4,0,2,3.0,3.0,2.0,4,3,0,0.12
901,902,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,901,39,2,2,131940,0.0,0,10.0,2,9,3,8,1.0,3.0,1.0,3,3,0,0.11
902,903,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,902,45,28,2,50670,1.0,2,10.0,3,10,3,9,4.0,4.0,3.0,2,3,0,0.11
903,904,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,903,38,2,3,50790,3.0,0,10.0,3,5,0,2,4.0,3.0,4.0,3,3,0,0.11
904,905,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,904,35,2,3,23210,9.0,1,15.0,0,13,6,0,4.0,1.0,3.0,3,3,1,0.12
905,906,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,905,37,22,2,174440,1.0,0,8.0,4,8,7,7,2.0,2.0,1.0,3,3,0,0.14
906,907,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,906,40,8,2,24040,6.0,0,18.0,2,4,3,3,3.0,4.0,2.0,2,3,0,0.17
907,908,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,907,44,2,1,34520,4.0,1,14.0,2,10,0,2,1.0,4.0,3.0,2,3,0,0.11
908,909,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,908,48,10,3,22700,2.0,3,23.0,2,2,2,2,3.0,4.0,3.0,3,3,0,0.14
909,910,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,909,35,9,2,173990,6.0,0,7.0,3,2,2,2,2.72,4.0,2.0,1,3,1,0.12
910,911,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,910,24,15,2,54880,1.0,1,6.0,6,6,1,3,1.0,4.0,3.0,3,4,0,0.22
911,912,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,911,27,10,3,194190,7.0,1,5.0,2,3,0,2,2.0,3.0,3.0,1,3,0,0.14
912,913,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,912,27,7,1,28110,2.0,0,6.0,3,4,1,2,4.0,4.0,2.0,3,4,0,0.2
913,914,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,913,40,16,1,36330,3.0,2,10.0,0,4,0,3,1.0,1.0,1.0,3,3,1,0.16
914,915,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,914,29,20,2,41630,9.0,1,8.0,4,5,1,4,3.0,3.0,3.0,2,3,0,0.15
915,916,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,915,36,23,3,21320,4.0,0,9.0,1,3,0,2,2.0,1.0,3.0,2,4,0,0.2
916,917,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,916,25,5,4,139730,1.0,0,7.0,3,7,0,7,4.0,3.0,3.0,2,3,0,0.14
917,918,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,917,39,10,2,26840,4.0,0,7.0,2,5,1,0,4.0,2.0,3.0,3,3,0,0.12
918,919,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,918,49,4,2,108450,3.0,0,27.0,4,4,1,2,1.0,2.0,3.0,2,4,0,0.24
919,920,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,919,50,2,3,43770,5.0,1,19.0,2,14,1,11,4.0,1.0,3.0,2,3,0,0.12
920,921,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,920,20,18,2,37430,1.0,1,2.0,2,2,2,2,3.0,3.0,3.0,3,3,0,0.13
921,922,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,921,34,10,3,41480,1.0,0,11.0,3,11,7,9,4.0,2.0,3.0,3,3,0,0.11
922,923,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,922,36,1,2,10510,2.0,0,15.0,2,4,1,3,1.0,2.0,3.0,3,3,0,0.14
923,924,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,923,49,6,2,107390,2.0,3,30.0,3,15,2,12,3.0,3.0,3.0,3,3,0,0.11
924,925,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,924,36,8,4,103880,0.0,0,4.0,2,3,1,2,4.0,3.0,3.0,3,3,0,0.14
925,926,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,925,36,2,2,114160,6.0,0,13.0,2,5,0,4,4.0,1.0,3.0,3,3,0,0.16
926,927,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,926,54,24,1,26000,3.0,0,36.0,5,10,4,7,2.0,3.0,3.0,3,3,0,0.14
927,928,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,927,43,2,1,24220,1.0,1,14.0,2,14,6,11,3.0,3.0,3.0,3,3,0,0.11
928,929,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,928,35,17,1,54720,3.0,1,13.0,3,11,6,7,4.0,4.0,4.0,2,3,1,0.11
929,930,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,929,38,19,2,24510,7.0,1,19.0,3,13,2,9,4.0,4.0,4.0,3,3,0,0.12
930,931,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,930,29,1,2,42400,1.0,0,10.0,2,10,0,9,1.0,2.0,2.0,2,3,0,0.14
931,932,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,931,33,7,5,109990,1.0,3,6.0,3,6,0,4,4.0,4.0,3.0,2,3,0,0.18
932,933,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,932,32,5,5,50030,0.0,0,10.0,5,9,1,6,4.0,2.0,2.0,3,3,0,0.13
933,934,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,933,31,28,2,127420,1.0,0,10.0,4,10,0,2,1.0,4.0,3.0,2,3,0,0.11
934,935,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,934,49,2,1,42270,4.0,0,17.0,3,2,2,2,4.0,1.0,2.0,2,3,0,0.18
935,936,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,935,38,29,1,39170,1.0,3,4.0,2,4,3,3,4.0,2.0,3.0,3,3,0,0.15
936,937,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,936,47,1,3,183030,6.0,1,29.0,2,3,1,2,2.0,2.0,3.0,2,4,0,0.22
937,938,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,937,49,21,2,23800,4.0,0,23.0,3,8,0,0,3.0,3.0,3.0,1,3,0,0.13
938,939,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,938,41,24,4,137260,3.0,0,21.0,6,2,0,2,4.0,3.0,3.0,4,3,0,0.12
939,940,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,939,20,1,1,47770,1.0,1,2.0,3,2,0,2,4.0,1.0,3.0,3,3,0,0.18
940,941,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,940,33,18,2,63850,1.0,0,7.0,6,6,1,2,3.0,4.0,3.0,2,3,0,0.13
